threshold,false_positives,fp_per_scan,true_positives,sensitivity
0.16571635007858276,23,0.26436781609195403,97,0.9897959183673469
0.16044498980045319,24,0.27586206896551724,97,0.9897959183673469
0.12596862018108368,25,0.28735632183908044,97,0.9897959183673469
0.12462973594665527,26,0.2988505747126437,97,0.9897959183673469
0.11370781809091568,27,0.3103448275862069,97,0.9897959183673469
0.11263543367385864,28,0.3218390804597701,97,0.9897959183673469
0.10846906900405884,29,0.3333333333333333,97,0.9897959183673469
0.08671729266643524,30,0.3448275862068966,97,0.9897959183673469
0.08264772593975067,31,0.3563218390804598,97,0.9897959183673469
0.07986020296812057,32,0.367816091954023,97,0.9897959183673469
0.07934799790382385,33,0.3793103448275862,97,0.9897959183673469
0.0755130723118782,34,0.39080459770114945,97,0.9897959183673469
0.07549551129341125,35,0.40229885057471265,97,0.9897959183673469
0.07462628185749054,36,0.41379310344827586,97,0.9897959183673469
0.07233212143182755,37,0.42528735632183906,97,0.9897959183673469
0.07061812281608582,38,0.4367816091954023,97,0.9897959183673469
0.06715316325426102,39,0.4482758620689655,97,0.9897959183673469
0.06656680256128311,40,0.45977011494252873,97,0.9897959183673469
0.06395804136991501,41,0.47126436781609193,97,0.9897959183673469
0.06306683272123337,42,0.4827586206896552,97,0.9897959183673469
0.06144353002309799,43,0.4942528735632184,97,0.9897959183673469
0.06086379662156105,44,0.5057471264367817,97,0.9897959183673469
0.060413725674152374,45,0.5172413793103449,97,0.9897959183673469
0.060090191662311554,46,0.5287356321839081,97,0.9897959183673469
0.05714026093482971,47,0.5402298850574713,97,0.9897959183673469
0.051920000463724136,48,0.5517241379310345,97,0.9897959183673469
0.050766270607709885,49,0.5632183908045977,97,0.9897959183673469
0.0364825613796711,50,0.5747126436781609,97,0.9897959183673469
0.035858526825904846,51,0.5862068965517241,97,0.9897959183673469
0.03563636168837547,52,0.5977011494252874,97,0.9897959183673469
0.03548479452729225,53,0.6091954022988506,97,0.9897959183673469
0.03505214303731918,54,0.6206896551724138,97,0.9897959183673469
0.0342375673353672,55,0.632183908045977,97,0.9897959183673469
0.0340525321662426,56,0.6436781609195402,97,0.9897959183673469
0.03392413631081581,57,0.6551724137931034,97,0.9897959183673469
0.033047743141651154,58,0.6666666666666666,97,0.9897959183673469
0.03167349845170975,58,0.6666666666666666,98,1.0
0.03165701404213905,59,0.6781609195402298,98,1.0
0.03160755708813667,60,0.6896551724137931,98,1.0
0.02972852624952793,61,0.7011494252873564,98,1.0
0.029116017743945122,62,0.7126436781609196,98,1.0
0.027590995654463768,63,0.7241379310344828,98,1.0
0.026965446770191193,64,0.735632183908046,98,1.0
0.026833295822143555,65,0.7471264367816092,98,1.0
0.02517235279083252,66,0.7586206896551724,98,1.0
0.024201055988669395,67,0.7701149425287356,98,1.0
0.024082640185952187,68,0.7816091954022989,98,1.0
0.023959966376423836,69,0.7931034482758621,98,1.0
0.023742789402604103,70,0.8045977011494253,98,1.0
0.023058274760842323,71,0.8160919540229885,98,1.0
0.02183734066784382,72,0.8275862068965517,98,1.0
0.021700486540794373,73,0.8390804597701149,98,1.0
0.021066252142190933,74,0.8505747126436781,98,1.0
0.020876366645097733,75,0.8620689655172413,98,1.0
0.020614320412278175,76,0.8735632183908046,98,1.0
0.020542921498417854,77,0.8850574712643678,98,1.0
0.019858162850141525,78,0.896551724137931,98,1.0
0.019804151728749275,79,0.9080459770114943,98,1.0
0.019208751618862152,80,0.9195402298850575,98,1.0
0.01900647021830082,81,0.9310344827586207,98,1.0
0.018208937719464302,82,0.9425287356321839,98,1.0
0.01797465793788433,83,0.9540229885057471,98,1.0
0.01777517795562744,84,0.9655172413793104,98,1.0
0.016979187726974487,85,0.9770114942528736,98,1.0
0.016481835395097733,86,0.9885057471264368,98,1.0
0.01562592014670372,87,1.0,98,1.0
0.015524155460298061,88,1.0114942528735633,98,1.0
0.015221643261611462,89,1.0229885057471264,98,1.0
0.015138276852667332,90,1.0344827586206897,98,1.0
0.015101742930710316,91,1.0459770114942528,98,1.0
0.015077684074640274,92,1.0574712643678161,98,1.0
0.01483550388365984,93,1.0689655172413792,98,1.0
0.014450282789766788,94,1.0804597701149425,98,1.0
0.014153378084301949,95,1.0919540229885059,98,1.0
0.013986070640385151,96,1.103448275862069,98,1.0
0.013468579389154911,97,1.1149425287356323,98,1.0
0.013378145173192024,98,1.1264367816091954,98,1.0
0.013251773081719875,99,1.1379310344827587,98,1.0
0.013214456848800182,100,1.1494252873563218,98,1.0
0.013197852298617363,101,1.160919540229885,98,1.0
0.013170333579182625,102,1.1724137931034482,98,1.0
